Date/Hour CET/CEST;Imbalance Purchase Price;Imbalance;Solar;Wind;Consumption Total
07.11.2023/03:00;63;-1,55375;0,323621;9,405387;-906,233124
07.11.2023/03:15;63;-1,92167;0,323621;9,405387;-906,233124
07.11.2023/03:30;63;-1,92755;0,323621;9,405387;-906,233124
07.11.2023/03:45;63;-1,37735;0,323621;9,405387;-906,233124
07.11.2023/04:00;60;19,436531;0,333002;10,014359;-894,952408
07.11.2023/04:15;60;19,720451;0,333002;10,014359;-894,952408
07.11.2023/04:30;60;19,152611;0,333002;10,014359;-894,952408
07.11.2023/04:45;60;18,898931;0,333002;10,014359;-894,952408
07.11.2023/05:00;60;10,894994;0,3238;10,990078;-925,957594
07.11.2023/05:15;60;11,934914;0,3238;10,990078;-925,957594
07.11.2023/05:30;60;11,944994;0,3238;10,990078;-925,957594
07.11.2023/05:45;60;11,369594;0,3238;10,990078;-925,957594
07.11.2023/06:00;63,5;14,545225;0,324111;12,568619;-1039,953968
07.11.2023/06:15;63,5;15,051745;0,324111;12,568619;-1039,953968
07.11.2023/06:30;63,5;15,444865;0,324111;12,568619;-1039,953968
07.11.2023/06:45;63,5;18,342025;0,324111;12,568619;-1039,953968
07.11.2023/07:00;74;13,986434;0,32713;11,464371;-1166,96641
07.11.2023/07:15;74;13,372394;0,32713;11,464371;-1166,96641
07.11.2023/07:30;74;13,796594;0,32713;11,464371;-1166,96641
07.11.2023/07:45;74;13,762154;0,32713;11,464371;-1166,96641
07.11.2023/08:00;72;17,902043;0,36047;9,102259;-1187,690543
07.11.2023/08:15;72;18,002003;0,36047;9,102259;-1187,690543
07.11.2023/08:30;72;18,128843;0,36047;9,102259;-1187,690543
07.11.2023/08:45;72;18,500963;0,36047;9,102259;-1187,690543
07.11.2023/09:00;72;19,27222;0,566826;7,569634;-1183,600723
07.11.2023/09:15;72;19,31338;0,566826;7,569634;-1183,600723
07.11.2023/09:30;72;18,9001;0,566826;7,569634;-1183,600723
07.11.2023/09:45;72;18,26842;0,566826;7,569634;-1183,600723
07.11.2023/10:00;72;30,771817;0,939773;6,656866;-1171,048793
07.11.2023/10:15;72;30,388777;0,939773;6,656866;-1171,048793
07.11.2023/10:30;72;29,986417;0,939773;6,656866;-1171,048793
07.11.2023/10:45;72;30,518977;0,939773;6,656866;-1171,048793
07.11.2023/11:00;72;43,575489;1,198231;6,325633;-1154,328349
07.11.2023/11:15;72;42,671649;1,198231;6,325633;-1154,328349
07.11.2023/11:30;72;43,845129;1,198231;6,325633;-1154,328349
07.11.2023/11:45;72;43,793889;1,198231;6,325633;-1154,328349
07.11.2023/12:00;72;53,251288;1,159814;6,018429;-1156,721165
07.11.2023/12:15;72;53,420128;1,159814;6,018429;-1156,721165
07.11.2023/12:30;72;53,312608;1,159814;6,018429;-1156,721165
07.11.2023/12:45;72;52,896808;1,159814;6,018429;-1156,721165
07.11.2023/13:00;72;42,766516;0,828283;5,211525;-1155,039216
07.11.2023/13:15;72;42,957196;0,828283;5,211525;-1155,039216
07.11.2023/13:30;72;42,594316;0,828283;5,211525;-1155,039216
07.11.2023/13:45;72;42,807676;0,828283;5,211525;-1155,039216
07.11.2023/14:00;67,5;45,363301;0,561832;3,925047;-1148,966407
07.11.2023/14:15;67,5;44,365381;0,561832;3,925047;-1148,966407
07.11.2023/14:30;67,5;44,509021;0,561832;3,925047;-1148,966407
07.11.2023/14:45;67,5;45,362461;0,561832;3,925047;-1148,966407
07.11.2023/15:00;67,5;44,540138;0,534173;4,615047;-1167,588235
07.11.2023/15:15;67,5;44,174738;0,534173;4,615047;-1167,588235
07.11.2023/15:30;67,5;44,153738;0,534173;4,615047;-1167,588235
07.11.2023/15:45;67,5;44,991218;0,534173;4,615047;-1167,588235
07.11.2023/16:00;74;12,440766;0,535598;4,482048;-1222,336611
07.11.2023/16:15;74;14,073726;0,535598;4,482048;-1222,336611
07.11.2023/16:30;74;13,942686;0,535598;4,482048;-1222,336611
07.11.2023/16:45;74;13,178286;0,535598;4,482048;-1222,336611
07.11.2023/17:00;133,37;-8,760998;0,523014;4,466797;-1229,843851
07.11.2023/17:15;133,37;-8,999558;0,523014;4,466797;-1229,843851
07.11.2023/17:30;133,37;-8,346878;0,523014;4,466797;-1229,843851
07.11.2023/17:45;133,37;-8,375438;0,523014;4,466797;-1229,843851
07.11.2023/18:00;86;10,882466;0,519806;2,970298;-1209,496695
07.11.2023/18:15;86;10,441466;0,519806;2,970298;-1209,496695
07.11.2023/18:30;86;10,722866;0,519806;2,970298;-1209,496695
07.11.2023/18:45;86;9,894626;0,519806;2,970298;-1209,496695
07.11.2023/19:00;73;28,304811;0,518351;2,322298;-1184,498381
07.11.2023/19:15;73;27,121251;0,518351;2,322298;-1184,498381
07.11.2023/19:30;73;27,920931;0,518351;2,322298;-1184,498381
07.11.2023/19:45;73;27,191811;0,518351;2,322298;-1184,498381
07.11.2023/20:00;73;15,779804;0,518347;1,818298;-1172,692206
07.11.2023/20:15;73;16,067084;0,518347;1,818298;-1172,692206
07.11.2023/20:30;73;16,090604;0,518347;1,818298;-1172,692206
07.11.2023/20:45;73;16,324964;0,518347;1,818298;-1172,692206
07.11.2023/21:00;80,86;9,639112;0,51882;1,78229;-1154,606437
07.11.2023/21:15;80,86;9,631552;0,51882;1,78229;-1154,606437
07.11.2023/21:30;80,86;9,288832;0,51882;1,78229;-1154,606437
07.11.2023/21:45;80,86;8,400952;0,51882;1,78229;-1154,606437
07.11.2023/22:00;78,11;13,380547;0,520502;1,404266;-1109,27065
07.11.2023/22:15;78,11;11,992027;0,520502;1,404266;-1109,27065
07.11.2023/22:30;78,11;12,475867;0,520502;1,404266;-1109,27065
07.11.2023/22:45;78,11;12,028147;0,520502;1,404266;-1109,27065
07.11.2023/23:00;72,02;-6,021965;0,517459;0,936265;-1051,807296
07.11.2023/23:15;72,02;-6,006845;0,517459;0,936265;-1051,807296
07.11.2023/23:30;72,02;-6,450365;0,517459;0,936265;-1051,807296
07.11.2023/23:45;72,02;-4,860245;0,517459;0,936265;-1051,807296
08.11.2023/00:00;70,6;-40,019731;0,519352;0,774294;-1000,128917
08.11.2023/00:15;70,6;-37,971811;0,519352;0,774294;-1000,128917
08.11.2023/00:30;70,6;-38,110411;0,519352;0,774294;-1000,128917
08.11.2023/00:45;70,6;-38,580811;0,519352;0,774294;-1000,128917
08.11.2023/01:00;72,07;-38,047237;0,518999;0,558298;-963,815919
08.11.2023/01:15;72,07;-37,522237;0,518999;0,558298;-963,815919
08.11.2023/01:30;72,07;-37,998517;0,518999;0,558298;-963,815919
08.11.2023/01:45;72,07;-38,167357;0,518999;0,558298;-963,815919
08.11.2023/02:00;67,26;-39,37178;0,521111;0,792298;-945,366108
08.11.2023/02:15;67,26;-39,1517;0,521111;0,792298;-945,366108
08.11.2023/02:30;67,26;-38,84426;0,521111;0,792298;-945,366108
08.11.2023/02:45;67,26;-39,62882;0,521111;0,792298;-945,366108
08.11.2023/03:00;63,83;-35,406058;0,517808;0,900527;-939,259578
08.11.2023/03:15;63,83;-40,143658;0,517808;0,900527;-939,259578
08.11.2023/03:30;63,83;-39,585058;0,517808;0,900527;-939,259578
08.11.2023/03:45;63,83;-37,490098;0,517808;0,900527;-939,259578
08.11.2023/04:00;65,3;-37,533532;0,520055;0,990265;-942,239918
08.11.2023/04:15;65,3;-35,724172;0,520055;0,990265;-942,239918
08.11.2023/04:30;65,3;-36,166852;0,520055;0,990265;-942,239918
08.11.2023/04:45;65,3;-35,816572;0,520055;0,990265;-942,239918
08.11.2023/05:00;60,5;-6,731769;0,519233;0,630281;-969,140618
08.11.2023/05:15;60,5;-7,076169;0,519233;0,630281;-969,140618
08.11.2023/05:30;60,5;-6,616689;0,519233;0,630281;-969,140618
08.11.2023/05:45;60,5;-7,150089;0,519233;0,630281;-969,140618
08.11.2023/06:00;70;-15,81004;0,523232;0,356047;-1084,956862
08.11.2023/06:15;70;-15,8218;0,523232;0,356047;-1084,956862
08.11.2023/06:30;70;-15,65968;0,523232;0,356047;-1084,956862
08.11.2023/06:45;70;-16,183;0,523232;0,356047;-1084,956862
08.11.2023/07:00;85,93;-6,037239;0,523237;0,336797;-1211,976752
08.11.2023/07:15;85,93;-4,941879;0,523237;0,336797;-1211,976752
08.11.2023/07:30;85,93;-4,983039;0,523237;0,336797;-1211,976752
08.11.2023/07:45;85,93;-4,691559;0,523237;0,336797;-1211,976752
08.11.2023/08:00;101,87;-2,390216;0,530912;0,142796;-1237,496838
08.11.2023/08:15;101,87;-1,979456;0,530912;0,142796;-1237,496838
08.11.2023/08:30;101,87;-2,340656;0,530912;0,142796;-1237,496838
08.11.2023/08:45;101,87;-2,991656;0,530912;0,142796;-1237,496838
08.11.2023/09:00;90,73;-9,743751;0,578073;0,40975;-1232,462262
08.11.2023/09:15;90,73;-9,836151;0,578073;0,40975;-1232,462262
08.11.2023/09:30;90,73;-9,564831;0,578073;0,40975;-1232,462262
08.11.2023/09:45;90,73;-9,049911;0,578073;0,40975;-1232,462262
08.11.2023/10:00;86;-1,510797;0,6889;0,161775;-1221,470706
08.11.2023/10:15;86;-1,462917;0,6889;0,161775;-1221,470706
08.11.2023/10:30;86;-1,611597;0,6889;0,161775;-1221,470706
08.11.2023/10:45;86;-1,301637;0,6889;0,161775;-1221,470706
08.11.2023/11:00;81,2;9,613137;0,80961;0,036264;-1214,333206
08.11.2023/11:15;81,2;10,259937;0,80961;0,036264;-1214,333206
08.11.2023/11:30;81,2;9,886137;0,80961;0,036264;-1214,333206
08.11.2023/11:45;81,2;10,192737;0,80961;0,036264;-1214,333206
08.11.2023/12:00;77,5;-15,446668;0,780188;0,126235;-1221,675657
08.11.2023/12:15;77,5;-14,986348;0,780188;0,126235;-1221,675657
08.11.2023/12:30;77,5;-15,291268;0,780188;0,126235;-1221,675657
08.11.2023/12:45;77,5;-14,527708;0,780188;0,126235;-1221,675657
08.11.2023/13:00;66;-9,911293;0,721221;0,198236;-1217,308523
08.11.2023/13:15;66;-9,172093;0,721221;0,198236;-1217,308523
08.11.2023/13:30;66;-9,821413;0,721221;0,198236;-1217,308523
08.11.2023/13:45;66;-9,128413;0,721221;0,198236;-1217,308523
08.11.2023/14:00;87;-14,512823;0,6304;0,180232;-1202,81766
08.11.2023/14:15;87;-14,970623;0,6304;0,180232;-1202,81766
08.11.2023/14:30;87;-15,408263;0,6304;0,180232;-1202,81766
08.11.2023/14:45;87;-14,656463;0,6304;0,180232;-1202,81766
08.11.2023/15:00;112;-17,623704;0,561929;0,270248;-1224,161236
08.11.2023/15:15;112;-18,399024;0,561929;0,270248;-1224,161236
08.11.2023/15:30;112;-17,948784;0,561929;0,270248;-1224,161236
08.11.2023/15:45;112;-18,128544;0,561929;0,270248;-1224,161236
08.11.2023/16:00;112;-39,341695;0,538245;0,126296;-1266,58195
08.11.2023/16:15;112;-38,871295;0,538245;0,126296;-1266,58195
08.11.2023/16:30;112;-38,351335;0,538245;0,126296;-1266,58195
08.11.2023/16:45;112;-39,060295;0,538245;0,126296;-1266,58195
08.11.2023/17:00;95;-27,237681;0,52737;0,00425;-1265,245852
08.11.2023/17:15;95;-27,977721;0,52737;0,00425;-1265,245852
08.11.2023/17:30;95;-28,091121;0,52737;0,00425;-1265,245852
08.11.2023/17:45;95;-27,545961;0,52737;0,00425;-1265,245852
08.11.2023/18:00;88,51;-12,153512;0,522508;0,164284;-1245,925667
08.11.2023/18:15;88,51;-12,129152;0,522508;0,164284;-1245,925667
08.11.2023/18:30;88,51;-12,164432;0,522508;0,164284;-1245,925667
08.11.2023/18:45;88,51;-12,098912;0,522508;0,164284;-1245,925667
08.11.2023/19:00;85;-5,793729;0,522146;0,094764;-1225,285387
08.11.2023/19:15;85;-6,178449;0,522146;0,094764;-1225,285387
08.11.2023/19:30;85;-6,395169;0,522146;0,094764;-1225,285387
08.11.2023/19:45;85;-6,302769;0,522146;0,094764;-1225,285387
08.11.2023/20:00;80;-13,004786;0,520144;0,52775;-1207,161874
08.11.2023/20:15;80;-13,605386;0,520144;0,52775;-1207,161874
08.11.2023/20:30;80;-13,571786;0,520144;0,52775;-1207,161874
08.11.2023/20:45;80;-13,179506;0,520144;0,52775;-1207,161874
08.11.2023/21:00;77,5;-29,526934;0,522976;1,129;-1189,22278
08.11.2023/21:15;77,5;-30,135094;0,522976;1,129;-1189,22278
08.11.2023/21:30;77,5;-30,248494;0,522976;1,129;-1189,22278
08.11.2023/21:45;77,5;-30,902854;0,522976;1,129;-1189,22278
08.11.2023/22:00;79;-31,813013;0,520073;1,87075;-1145,104313
08.11.2023/22:15;79;-35,188973;0,520073;1,87075;-1145,104313
08.11.2023/22:30;79;-35,494733;0,520073;1,87075;-1145,104313
08.11.2023/22:45;79;-35,614013;0,520073;1,87075;-1145,104313
08.11.2023/23:00;65;-22,712771;0,520907;3,21725;-1079,145586
08.11.2023/23:15;65;-22,968971;0,520907;3,21725;-1079,145586
08.11.2023/23:30;65;-23,178131;0,520907;3,21725;-1079,145586
08.11.2023/23:45;65;-22,426331;0,520907;3,21725;-1079,145586
09.11.2023/00:00;64,48;-32,990197;0,521931;4,76225;-1018,753642
09.11.2023/00:15;64,48;-32,990197;0,521931;4,76225;-1018,753642
09.11.2023/00:30;64,48;-32,990197;0,521931;4,76225;-1018,753642
09.11.2023/00:45;64,48;-32,990197;0,521931;4,76225;-1018,753642
09.11.2023/01:00;66,21;-25,969094;0,523;7,88571;-978,637985
09.11.2023/01:15;66,21;-25,969094;0,523;7,88571;-978,637985
09.11.2023/01:30;66,21;-25,969094;0,523;7,88571;-978,637985
09.11.2023/01:45;66,21;-25,969094;0,523;7,88571;-978,637985
09.11.2023/02:00;67,87;-28,410286;0,522268;12,252936;-959,367608
09.11.2023/02:15;67,87;-28,410286;0,522268;12,252936;-959,367608
09.11.2023/02:30;67,87;-28,410286;0,522268;12,252936;-959,367608
09.11.2023/02:45;67,87;-28,410286;0,522268;12,252936;-959,367608
09.11.2023/03:00;70,78;-36,380296;0,528544;15,071298;-959,105476
09.11.2023/03:15;70,78;-36,380296;0,528544;15,071298;-959,105476
09.11.2023/03:30;70,78;-36,380296;0,528544;15,071298;-959,105476
09.11.2023/03:45;70,78;-36,380296;0,528544;15,071298;-959,105476
09.11.2023/04:00;73,76;-32,441535;0,527704;16,033048;-959,325395
09.11.2023/04:15;73,76;-32,441535;0,527704;16,033048;-959,325395
09.11.2023/04:30;73,76;-32,441535;0,527704;16,033048;-959,325395
09.11.2023/04:45;73,76;-32,441535;0,527704;16,033048;-959,325395
09.11.2023/05:00;72;-36,799936;0,527657;18,520547;-988,461193
09.11.2023/05:15;72;-36,799936;0,527657;18,520547;-988,461193
09.11.2023/05:30;72;-36,799936;0,527657;18,520547;-988,461193
09.11.2023/05:45;72;-36,799936;0,527657;18,520547;-988,461193
09.11.2023/06:00;83,92;-48,129476;0,529059;21,100546;-1099,583379
09.11.2023/06:15;83,92;-48,129476;0,529059;21,100546;-1099,583379
09.11.2023/06:30;83,92;-48,129476;0,529059;21,100546;-1099,583379
09.11.2023/06:45;83,92;-48,129476;0,529059;21,100546;-1099,583379
09.11.2023/07:00;90,38;-59,868271;0,533176;26,870295;-1227,833736
09.11.2023/07:15;90,38;-59,868271;0,533176;26,870295;-1227,833736
09.11.2023/07:30;90,38;-59,868271;0,533176;26,870295;-1227,833736
09.11.2023/07:45;90,38;-59,868271;0,533176;26,870295;-1227,833736
09.11.2023/08:00;117,47;-24,108501;0,529958;28,824295;-1246,727347
09.11.2023/08:15;117,47;-24,108501;0,529958;28,824295;-1246,727347
09.11.2023/08:30;117,47;-24,108501;0,529958;28,824295;-1246,727347
09.11.2023/08:45;117,47;-24,108501;0,529958;28,824295;-1246,727347
09.11.2023/09:00;80;-17,546758;0,559065;26,925046;-1243,948753
09.11.2023/09:15;80;-17,546758;0,559065;26,925046;-1243,948753
09.11.2023/09:30;80;-17,546758;0,559065;26,925046;-1243,948753
09.11.2023/09:45;80;-17,546758;0,559065;26,925046;-1243,948753
09.11.2023/10:00;83;-25,620429;0,597795;29,862547;-1238,150101
09.11.2023/10:15;83;-25,620429;0,597795;29,862547;-1238,150101
09.11.2023/10:30;83;-25,620429;0,597795;29,862547;-1238,150101
09.11.2023/10:45;83;-25,620429;0,597795;29,862547;-1238,150101
09.11.2023/11:00;77;18,654332;0,594798;36,920373;-1228,272466
09.11.2023/11:15;77;18,654332;0,594798;36,920373;-1228,272466
09.11.2023/11:30;77;18,654332;0,594798;36,920373;-1228,272466
09.11.2023/11:45;77;18,654332;0,594798;36,920373;-1228,272466
09.11.2023/12:00;79;-15,717121;0,599235;36,728639;-1226,071243
09.11.2023/12:15;79;-15,717121;0,599235;36,728639;-1226,071243
09.11.2023/12:30;79;-15,717121;0,599235;36,728639;-1226,071243
09.11.2023/12:45;79;-15,717121;0,599235;36,728639;-1226,071243
09.11.2023/13:00;89,46;-34,012786;0,590495;26,236859;-1214,474871
09.11.2023/13:15;89,46;-34,012786;0,590495;26,236859;-1214,474871
09.11.2023/13:30;89,46;-34,012786;0,590495;26,236859;-1214,474871
09.11.2023/13:45;89,46;-34,012786;0,590495;26,236859;-1214,474871
09.11.2023/14:00;97,39;-37,534022;0,56238;18,299608;-1211,553166
09.11.2023/14:15;97,39;-37,534022;0,56238;18,299608;-1211,553166
09.11.2023/14:30;97,39;-37,534022;0,56238;18,299608;-1211,553166
09.11.2023/14:45;97,39;-37,534022;0,56238;18,299608;-1211,553166
09.11.2023/15:00;89,83;-28,967668;0,543131;14,319838;-1225,01299
09.11.2023/15:15;89,83;-28,967668;0,543131;14,319838;-1225,01299
09.11.2023/15:30;89,83;-28,967668;0,543131;14,319838;-1225,01299
09.11.2023/15:45;89,83;-28,967668;0,543131;14,319838;-1225,01299
09.11.2023/16:00;94;-28,592057;0,54443;11,680358;-1258,369023
09.11.2023/16:15;94;-28,592057;0,54443;11,680358;-1258,369023
09.11.2023/16:30;94;-28,592057;0,54443;11,680358;-1258,369023
09.11.2023/16:45;94;-28,592057;0,54443;11,680358;-1258,369023
09.11.2023/17:00;130;-26,220117;0,535524;10,042858;-1256,89761
09.11.2023/17:15;130;-26,220117;0,535524;10,042858;-1256,89761
09.11.2023/17:30;130;-26,220117;0,535524;10,042858;-1256,89761
09.11.2023/17:45;130;-26,220117;0,535524;10,042858;-1256,89761
09.11.2023/18:00;110;-16,250769;0,523914;8,027396;-1232,53232
09.11.2023/18:15;110;-16,250769;0,523914;8,027396;-1232,53232
09.11.2023/18:30;110;-16,250769;0,523914;8,027396;-1232,53232
09.11.2023/18:45;110;-16,250769;0,523914;8,027396;-1232,53232
09.11.2023/19:00;98;-15,653014;0,523647;4,67331;-1204,234434
09.11.2023/19:15;98;-15,653014;0,523647;4,67331;-1204,234434
09.11.2023/19:30;98;-15,653014;0,523647;4,67331;-1204,234434
09.11.2023/19:45;98;-15,653014;0,523647;4,67331;-1204,234434
09.11.2023/20:00;92;-6,599391;0,524289;2,846339;-1185,814758
09.11.2023/20:15;92;-6,599391;0,524289;2,846339;-1185,814758
09.11.2023/20:30;92;-6,599391;0,524289;2,846339;-1185,814758
09.11.2023/20:45;92;-6,599391;0,524289;2,846339;-1185,814758
09.11.2023/21:00;91;-12,467654;0,524442;1,862262;-1160,214474
09.11.2023/21:15;91;-12,467654;0,524442;1,862262;-1160,214474
09.11.2023/21:30;91;-12,467654;0,524442;1,862262;-1160,214474
09.11.2023/21:45;91;-12,467654;0,524442;1,862262;-1160,214474
09.11.2023/22:00;84,5;-3,433451;0,524268;1,712585;-1105,862498
09.11.2023/22:15;84,5;-3,433451;0,524268;1,712585;-1105,862498
09.11.2023/22:30;84,5;-3,433451;0,524268;1,712585;-1105,862498
09.11.2023/22:45;84,5;-3,433451;0,524268;1,712585;-1105,862498
