Date/Hour CET/CEST;Date/Hour UTC;MBA;Consumption Total;Metered;Profiled;Flex
31.12.2023/19:15;31.12.2023/18:15;NO1;-1447,837903;-1442,115418;-5,722485;
31.12.2023/19:30;31.12.2023/18:30;NO1;-1447,837903;-1442,115418;-5,722485;
31.12.2023/19:45;31.12.2023/18:45;NO1;-1447,837903;-1442,115418;-5,722485;
31.12.2023/20:00;31.12.2023/19:00;NO1;-1402,016934;-1396,492439;-5,524495;
31.12.2023/20:15;31.12.2023/19:15;NO1;-1402,016934;-1396,492439;-5,524495;
31.12.2023/20:30;31.12.2023/19:30;NO1;-1402,016934;-1396,492439;-5,524495;
31.12.2023/20:45;31.12.2023/19:45;NO1;-1402,016934;-1396,492439;-5,524495;
31.12.2023/21:00;31.12.2023/20:00;NO1;-1367,430698;-1362,035151;-5,395547;
31.12.2023/21:15;31.12.2023/20:15;NO1;-1367,430698;-1362,035151;-5,395547;
31.12.2023/21:30;31.12.2023/20:30;NO1;-1367,430698;-1362,035151;-5,395547;
31.12.2023/21:45;31.12.2023/20:45;NO1;-1367,430698;-1362,035151;-5,395547;
31.12.2023/22:00;31.12.2023/21:00;NO1;-1330,30526;-1325,077427;-5,227833;
31.12.2023/22:15;31.12.2023/21:15;NO1;-1330,30526;-1325,077427;-5,227833;
31.12.2023/22:30;31.12.2023/21:30;NO1;-1330,30526;-1325,077427;-5,227833;
31.12.2023/22:45;31.12.2023/21:45;NO1;-1330,30526;-1325,077427;-5,227833;
31.12.2023/23:00;31.12.2023/22:00;NO1;-1305,692689;-1300,563738;-5,128951;
31.12.2023/23:15;31.12.2023/22:15;NO1;-1305,692689;-1300,563738;-5,128951;
31.12.2023/23:30;31.12.2023/22:30;NO1;-1305,692689;-1300,563738;-5,128951;
31.12.2023/23:45;31.12.2023/22:45;NO1;-1305,692689;-1300,563738;-5,128951;
01.01.2024/00:00;31.12.2023/23:00;NO1;-1302,742254;-1297,948542;-4,793712;
01.01.2024/00:15;31.12.2023/23:15;NO1;-1302,742254;-1297,948542;-4,793712;
01.01.2024/00:30;31.12.2023/23:30;NO1;-1302,742254;-1297,948542;-4,793712;
01.01.2024/00:45;31.12.2023/23:45;NO1;-1302,742254;-1297,948542;-4,793712;
01.01.2024/01:00;01.01.2024/00:00;NO1;-1306,863812;-1302,068281;-4,795531;
01.01.2024/01:15;01.01.2024/00:15;NO1;-1306,863812;-1302,068281;-4,795531;
01.01.2024/01:30;01.01.2024/00:30;NO1;-1306,863812;-1302,068281;-4,795531;
01.01.2024/01:45;01.01.2024/00:45;NO1;-1306,863812;-1302,068281;-4,795531;
01.01.2024/02:00;01.01.2024/01:00;NO1;-1303,805402;-1299,0128;-4,792602;
01.01.2024/02:15;01.01.2024/01:15;NO1;-1303,805402;-1299,0128;-4,792602;
01.01.2024/02:30;01.01.2024/01:30;NO1;-1303,805402;-1299,0128;-4,792602;
01.01.2024/02:45;01.01.2024/01:45;NO1;-1303,805402;-1299,0128;-4,792602;
01.01.2024/03:00;01.01.2024/02:00;NO1;-1295,390516;-1290,634952;-4,755564;
01.01.2024/03:15;01.01.2024/02:15;NO1;-1295,390516;-1290,634952;-4,755564;
01.01.2024/03:30;01.01.2024/02:30;NO1;-1295,390516;-1290,634952;-4,755564;
01.01.2024/03:45;01.01.2024/02:45;NO1;-1295,390516;-1290,634952;-4,755564;
01.01.2024/04:00;01.01.2024/03:00;NO1;-1291,369857;-1286,653269;-4,716588;
01.01.2024/04:15;01.01.2024/03:15;NO1;-1291,369857;-1286,653269;-4,716588;
01.01.2024/04:30;01.01.2024/03:30;NO1;-1291,369857;-1286,653269;-4,716588;
01.01.2024/04:45;01.01.2024/03:45;NO1;-1291,369857;-1286,653269;-4,716588;
01.01.2024/05:00;01.01.2024/04:00;NO1;-1307,324978;-1302,520916;-4,804062;
01.01.2024/05:15;01.01.2024/04:15;NO1;-1307,324978;-1302,520916;-4,804062;
01.01.2024/05:30;01.01.2024/04:30;NO1;-1307,324978;-1302,520916;-4,804062;
01.01.2024/05:45;01.01.2024/04:45;NO1;-1307,324978;-1302,520916;-4,804062;
01.01.2024/06:00;01.01.2024/05:00;NO1;-1336,77978;-1331,885003;-4,894777;
01.01.2024/06:15;01.01.2024/05:15;NO1;-1336,77978;-1331,885003;-4,894777;
01.01.2024/06:30;01.01.2024/05:30;NO1;-1336,77978;-1331,885003;-4,894777;
01.01.2024/06:45;01.01.2024/05:45;NO1;-1336,77978;-1331,885003;-4,894777;
01.01.2024/07:00;01.01.2024/06:00;NO1;-1362,353518;-1357,369846;-4,983672;
01.01.2024/07:15;01.01.2024/06:15;NO1;-1362,353518;-1357,369846;-4,983672;
01.01.2024/07:30;01.01.2024/06:30;NO1;-1362,353518;-1357,369846;-4,983672;
01.01.2024/07:45;01.01.2024/06:45;NO1;-1362,353518;-1357,369846;-4,983672;
01.01.2024/08:00;01.01.2024/07:00;NO1;-1390,727062;-1385,65012;-5,076942;
01.01.2024/08:15;01.01.2024/07:15;NO1;-1390,727062;-1385,65012;-5,076942;
01.01.2024/08:30;01.01.2024/07:30;NO1;-1390,727062;-1385,65012;-5,076942;
01.01.2024/08:45;01.01.2024/07:45;NO1;-1390,727062;-1385,65012;-5,076942;
01.01.2024/09:00;01.01.2024/08:00;NO1;-1424,900914;-1419,728185;-5,172729;
01.01.2024/09:15;01.01.2024/08:15;NO1;-1424,900914;-1419,728185;-5,172729;
01.01.2024/09:30;01.01.2024/08:30;NO1;-1424,900914;-1419,728185;-5,172729;
01.01.2024/09:45;01.01.2024/08:45;NO1;-1424,900914;-1419,728185;-5,172729;
01.01.2024/10:00;01.01.2024/09:00;NO1;-1457,625065;-1452,325061;-5,300004;
01.01.2024/10:15;01.01.2024/09:15;NO1;-1457,625065;-1452,325061;-5,300004;
01.01.2024/10:30;01.01.2024/09:30;NO1;-1457,625065;-1452,325061;-5,300004;
01.01.2024/10:45;01.01.2024/09:45;NO1;-1457,625065;-1452,325061;-5,300004;
01.01.2024/11:00;01.01.2024/10:00;NO1;-1489,073419;-1483,661251;-5,412168;
01.01.2024/11:15;01.01.2024/10:15;NO1;-1489,073419;-1483,661251;-5,412168;
01.01.2024/11:30;01.01.2024/10:30;NO1;-1489,073419;-1483,661251;-5,412168;
01.01.2024/11:45;01.01.2024/10:45;NO1;-1489,073419;-1483,661251;-5,412168;
01.01.2024/12:00;01.01.2024/11:00;NO1;-1510,547024;-1505,083677;-5,463347;
01.01.2024/12:15;01.01.2024/11:15;NO1;-1510,547024;-1505,083677;-5,463347;
01.01.2024/12:30;01.01.2024/11:30;NO1;-1510,547024;-1505,083677;-5,463347;
01.01.2024/12:45;01.01.2024/11:45;NO1;-1510,547024;-1505,083677;-5,463347;
01.01.2024/13:00;01.01.2024/12:00;NO1;-1514,364152;-1508,884297;-5,479855;
01.01.2024/13:15;01.01.2024/12:15;NO1;-1514,364152;-1508,884297;-5,479855;
01.01.2024/13:30;01.01.2024/12:30;NO1;-1514,364152;-1508,884297;-5,479855;
01.01.2024/13:45;01.01.2024/12:45;NO1;-1514,364152;-1508,884297;-5,479855;
01.01.2024/14:00;01.01.2024/13:00;NO1;-1529,241718;-1523,721877;-5,519841;
01.01.2024/14:15;01.01.2024/13:15;NO1;-1529,241718;-1523,721877;-5,519841;
01.01.2024/14:30;01.01.2024/13:30;NO1;-1529,241718;-1523,721877;-5,519841;
01.01.2024/14:45;01.01.2024/13:45;NO1;-1529,241718;-1523,721877;-5,519841;
01.01.2024/15:00;01.01.2024/14:00;NO1;-1557,213989;-1551,56658;-5,647409;
01.01.2024/15:15;01.01.2024/14:15;NO1;-1557,213989;-1551,56658;-5,647409;
01.01.2024/15:30;01.01.2024/14:30;NO1;-1557,213989;-1551,56658;-5,647409;
01.01.2024/15:45;01.01.2024/14:45;NO1;-1557,213989;-1551,56658;-5,647409;
01.01.2024/16:00;01.01.2024/15:00;NO1;-1581,318641;-1575,577268;-5,741373;
01.01.2024/16:15;01.01.2024/15:15;NO1;-1581,318641;-1575,577268;-5,741373;
01.01.2024/16:30;01.01.2024/15:30;NO1;-1581,318641;-1575,577268;-5,741373;
01.01.2024/16:45;01.01.2024/15:45;NO1;-1581,318641;-1575,577268;-5,741373;
01.01.2024/17:00;01.01.2024/16:00;NO1;-1573,632727;-1567,911622;-5,721105;
01.01.2024/17:15;01.01.2024/16:15;NO1;-1573,632727;-1567,911622;-5,721105;
01.01.2024/17:30;01.01.2024/16:30;NO1;-1573,632727;-1567,911622;-5,721105;
01.01.2024/17:45;01.01.2024/16:45;NO1;-1573,632727;-1567,911622;-5,721105;
01.01.2024/18:00;01.01.2024/17:00;NO1;-1556,632486;-1550,96903;-5,663456;
01.01.2024/18:15;01.01.2024/17:15;NO1;-1556,632486;-1550,96903;-5,663456;
01.01.2024/18:30;01.01.2024/17:30;NO1;-1556,632486;-1550,96903;-5,663456;
01.01.2024/18:45;01.01.2024/17:45;NO1;-1556,632486;-1550,96903;-5,663456;
01.01.2024/19:00;01.01.2024/18:00;NO1;-1539,058018;-1533,459715;-5,598303;
01.01.2024/19:15;01.01.2024/18:15;NO1;-1539,058018;-1533,459715;-5,598303;
01.01.2024/19:30;01.01.2024/18:30;NO1;-1539,058018;-1533,459715;-5,598303;
01.01.2024/19:45;01.01.2024/18:45;NO1;-1539,058018;-1533,459715;-5,598303;
01.01.2024/20:00;01.01.2024/19:00;NO1;-1509,576565;-1504,076785;-5,49978;
01.01.2024/20:15;01.01.2024/19:15;NO1;-1509,576565;-1504,076785;-5,49978;
01.01.2024/20:30;01.01.2024/19:30;NO1;-1509,576565;-1504,076785;-5,49978;
01.01.2024/20:45;01.01.2024/19:45;NO1;-1509,576565;-1504,076785;-5,49978;
01.01.2024/21:00;01.01.2024/20:00;NO1;-1484,560994;-1479,16416;-5,396834;
01.01.2024/21:15;01.01.2024/20:15;NO1;-1484,560994;-1479,16416;-5,396834;
01.01.2024/21:30;01.01.2024/20:30;NO1;-1484,560994;-1479,16416;-5,396834;
01.01.2024/21:45;01.01.2024/20:45;NO1;-1484,560994;-1479,16416;-5,396834;
01.01.2024/22:00;01.01.2024/21:00;NO1;-1447,391499;-1442,097412;-5,294087;
01.01.2024/22:15;01.01.2024/21:15;NO1;-1447,391499;-1442,097412;-5,294087;
01.01.2024/22:30;01.01.2024/21:30;NO1;-1447,391499;-1442,097412;-5,294087;
01.01.2024/22:45;01.01.2024/21:45;NO1;-1447,391499;-1442,097412;-5,294087;
01.01.2024/23:00;01.01.2024/22:00;NO1;-1411,76768;-1406,611547;-5,156133;
01.01.2024/23:15;01.01.2024/22:15;NO1;-1411,76768;-1406,611547;-5,156133;
01.01.2024/23:30;01.01.2024/22:30;NO1;-1411,76768;-1406,611547;-5,156133;
01.01.2024/23:45;01.01.2024/22:45;NO1;-1411,76768;-1406,611547;-5,156133;
02.01.2024/00:00;01.01.2024/23:00;NO1;-1368,360788;-1363,925303;-4,435485;
02.01.2024/00:15;01.01.2024/23:15;NO1;-1368,360788;-1363,925303;-4,435485;
02.01.2024/00:30;01.01.2024/23:30;NO1;-1368,360788;-1363,925303;-4,435485;
02.01.2024/00:45;01.01.2024/23:45;NO1;-1368,360788;-1363,925303;-4,435485;
02.01.2024/01:00;02.01.2024/00:00;NO1;-1340,906868;-1336,545954;-4,360914;
02.01.2024/01:15;02.01.2024/00:15;NO1;-1340,906868;-1336,545954;-4,360914;
02.01.2024/01:30;02.01.2024/00:30;NO1;-1340,906868;-1336,545954;-4,360914;
02.01.2024/01:45;02.01.2024/00:45;NO1;-1340,906868;-1336,545954;-4,360914;
02.01.2024/02:00;02.01.2024/01:00;NO1;-1328,713883;-1324,399361;-4,314522;
02.01.2024/02:15;02.01.2024/01:15;NO1;-1328,713883;-1324,399361;-4,314522;
02.01.2024/02:30;02.01.2024/01:30;NO1;-1328,713883;-1324,399361;-4,314522;
02.01.2024/02:45;02.01.2024/01:45;NO1;-1328,713883;-1324,399361;-4,314522;
02.01.2024/03:00;02.01.2024/02:00;NO1;-1323,266538;-1318,981181;-4,285357;
02.01.2024/03:15;02.01.2024/02:15;NO1;-1323,266538;-1318,981181;-4,285357;
02.01.2024/03:30;02.01.2024/02:30;NO1;-1323,266538;-1318,981181;-4,285357;
02.01.2024/03:45;02.01.2024/02:45;NO1;-1323,266538;-1318,981181;-4,285357;
02.01.2024/04:00;02.01.2024/03:00;NO1;-1328,823943;-1324,502112;-4,321831;
02.01.2024/04:15;02.01.2024/03:15;NO1;-1328,823943;-1324,502112;-4,321831;
02.01.2024/04:30;02.01.2024/03:30;NO1;-1328,823943;-1324,502112;-4,321831;
02.01.2024/04:45;02.01.2024/03:45;NO1;-1328,823943;-1324,502112;-4,321831;
02.01.2024/05:00;02.01.2024/04:00;NO1;-1369,953196;-1365,51077;-4,442426;
02.01.2024/05:15;02.01.2024/04:15;NO1;-1369,953196;-1365,51077;-4,442426;
02.01.2024/05:30;02.01.2024/04:30;NO1;-1369,953196;-1365,51077;-4,442426;
02.01.2024/05:45;02.01.2024/04:45;NO1;-1369,953196;-1365,51077;-4,442426;
02.01.2024/06:00;02.01.2024/05:00;NO1;-1480,226946;-1475,476029;-4,750917;
02.01.2024/06:15;02.01.2024/05:15;NO1;-1480,226946;-1475,476029;-4,750917;
02.01.2024/06:30;02.01.2024/05:30;NO1;-1480,226946;-1475,476029;-4,750917;
02.01.2024/06:45;02.01.2024/05:45;NO1;-1480,226946;-1475,476029;-4,750917;
02.01.2024/07:00;02.01.2024/06:00;NO1;-1613,068611;-1607,923383;-5,145228;
02.01.2024/07:15;02.01.2024/06:15;NO1;-1613,068611;-1607,923383;-5,145228;
02.01.2024/07:30;02.01.2024/06:30;NO1;-1613,068611;-1607,923383;-5,145228;
02.01.2024/07:45;02.01.2024/06:45;NO1;-1613,068611;-1607,923383;-5,145228;
02.01.2024/08:00;02.01.2024/07:00;NO1;-1673,601913;-1668,263911;-5,338002;
02.01.2024/08:15;02.01.2024/07:15;NO1;-1673,601913;-1668,263911;-5,338002;
02.01.2024/08:30;02.01.2024/07:30;NO1;-1673,601913;-1668,263911;-5,338002;
02.01.2024/08:45;02.01.2024/07:45;NO1;-1673,601913;-1668,263911;-5,338002;
02.01.2024/09:00;02.01.2024/08:00;NO1;-1700,382682;-1694,990059;-5,392623;
02.01.2024/09:15;02.01.2024/08:15;NO1;-1700,382682;-1694,990059;-5,392623;
02.01.2024/09:30;02.01.2024/08:30;NO1;-1700,382682;-1694,990059;-5,392623;
02.01.2024/09:45;02.01.2024/08:45;NO1;-1700,382682;-1694,990059;-5,392623;
02.01.2024/10:00;02.01.2024/09:00;NO1;-1721,489664;-1716,057764;-5,4319;
02.01.2024/10:15;02.01.2024/09:15;NO1;-1721,489664;-1716,057764;-5,4319;
02.01.2024/10:30;02.01.2024/09:30;NO1;-1721,489664;-1716,057764;-5,4319;
02.01.2024/10:45;02.01.2024/09:45;NO1;-1721,489664;-1716,057764;-5,4319;
02.01.2024/11:00;02.01.2024/10:00;NO1;-1734,466555;-1728,973076;-5,493479;
02.01.2024/11:15;02.01.2024/10:15;NO1;-1734,466555;-1728,973076;-5,493479;
02.01.2024/11:30;02.01.2024/10:30;NO1;-1734,466555;-1728,973076;-5,493479;
02.01.2024/11:45;02.01.2024/10:45;NO1;-1734,466555;-1728,973076;-5,493479;
02.01.2024/12:00;02.01.2024/11:00;NO1;-1748,690216;-1743,135812;-5,554404;
02.01.2024/12:15;02.01.2024/11:15;NO1;-1748,690216;-1743,135812;-5,554404;
02.01.2024/12:30;02.01.2024/11:30;NO1;-1748,690216;-1743,135812;-5,554404;
02.01.2024/12:45;02.01.2024/11:45;NO1;-1748,690216;-1743,135812;-5,554404;
02.01.2024/13:00;02.01.2024/12:00;NO1;-1746,061264;-1740,526918;-5,534346;
02.01.2024/13:15;02.01.2024/12:15;NO1;-1746,061264;-1740,526918;-5,534346;
02.01.2024/13:30;02.01.2024/12:30;NO1;-1746,061264;-1740,526918;-5,534346;
02.01.2024/13:45;02.01.2024/12:45;NO1;-1746,061264;-1740,526918;-5,534346;
02.01.2024/14:00;02.01.2024/13:00;NO1;-1756,085909;-1750,520361;-5,565548;
02.01.2024/14:15;02.01.2024/13:15;NO1;-1756,085909;-1750,520361;-5,565548;
02.01.2024/14:30;02.01.2024/13:30;NO1;-1756,085909;-1750,520361;-5,565548;
02.01.2024/14:45;02.01.2024/13:45;NO1;-1756,085909;-1750,520361;-5,565548;
02.01.2024/15:00;02.01.2024/14:00;NO1;-1771,044753;-1765,398535;-5,646218;
02.01.2024/15:15;02.01.2024/14:15;NO1;-1771,044753;-1765,398535;-5,646218;
02.01.2024/15:30;02.01.2024/14:30;NO1;-1771,044753;-1765,398535;-5,646218;
02.01.2024/15:45;02.01.2024/14:45;NO1;-1771,044753;-1765,398535;-5,646218;
02.01.2024/16:00;02.01.2024/15:00;NO1;-1802,63394;-1796,855182;-5,778758;
02.01.2024/16:15;02.01.2024/15:15;NO1;-1802,63394;-1796,855182;-5,778758;
02.01.2024/16:30;02.01.2024/15:30;NO1;-1802,63394;-1796,855182;-5,778758;
02.01.2024/16:45;02.01.2024/15:45;NO1;-1802,63394;-1796,855182;-5,778758;
02.01.2024/17:00;02.01.2024/16:00;NO1;-1790,019105;-1784,256702;-5,762403;
02.01.2024/17:15;02.01.2024/16:15;NO1;-1790,019105;-1784,256702;-5,762403;
02.01.2024/17:30;02.01.2024/16:30;NO1;-1790,019105;-1784,256702;-5,762403;
02.01.2024/17:45;02.01.2024/16:45;NO1;-1790,019105;-1784,256702;-5,762403;
02.01.2024/18:00;02.01.2024/17:00;NO1;-1761,900478;-1756,222985;-5,677493;
02.01.2024/18:15;02.01.2024/17:15;NO1;-1761,900478;-1756,222985;-5,677493;
02.01.2024/18:30;02.01.2024/17:30;NO1;-1761,900478;-1756,222985;-5,677493;
02.01.2024/18:45;02.01.2024/17:45;NO1;-1761,900478;-1756,222985;-5,677493;
02.01.2024/19:00;02.01.2024/18:00;NO1;-1733,209613;-1727,61698;-5,592633;
02.01.2024/19:15;02.01.2024/18:15;NO1;-1733,209613;-1727,61698;-5,592633;
02.01.2024/19:30;02.01.2024/18:30;NO1;-1733,209613;-1727,61698;-5,592633;
02.01.2024/19:45;02.01.2024/18:45;NO1;-1733,209613;-1727,61698;-5,592633;
02.01.2024/20:00;02.01.2024/19:00;NO1;-1711,180257;-1705,649579;-5,530678;
02.01.2024/20:15;02.01.2024/19:15;NO1;-1711,180257;-1705,649579;-5,530678;
02.01.2024/20:30;02.01.2024/19:30;NO1;-1711,180257;-1705,649579;-5,530678;
02.01.2024/20:45;02.01.2024/19:45;NO1;-1711,180257;-1705,649579;-5,530678;
02.01.2024/21:00;02.01.2024/20:00;NO1;-1671,842027;-1666,455332;-5,386695;
02.01.2024/21:15;02.01.2024/20:15;NO1;-1671,842027;-1666,455332;-5,386695;
02.01.2024/21:30;02.01.2024/20:30;NO1;-1671,842027;-1666,455332;-5,386695;
02.01.2024/21:45;02.01.2024/20:45;NO1;-1671,842027;-1666,455332;-5,386695;
02.01.2024/22:00;02.01.2024/21:00;NO1;-1625,516409;-1620,250751;-5,265658;
02.01.2024/22:15;02.01.2024/21:15;NO1;-1625,516409;-1620,250751;-5,265658;
02.01.2024/22:30;02.01.2024/21:30;NO1;-1625,516409;-1620,250751;-5,265658;
02.01.2024/22:45;02.01.2024/21:45;NO1;-1625,516409;-1620,250751;-5,265658;
02.01.2024/23:00;02.01.2024/22:00;NO1;-1556,886172;-1551,857268;-5,028904;
02.01.2024/23:15;02.01.2024/22:15;NO1;-1556,886172;-1551,857268;-5,028904;
02.01.2024/23:30;02.01.2024/22:30;NO1;-1556,886172;-1551,857268;-5,028904;
02.01.2024/23:45;02.01.2024/22:45;NO1;-1556,886172;-1551,857268;-5,028904;
03.01.2024/00:00;02.01.2024/23:00;NO1;-1508,121278;-1503,412161;-4,709117;
03.01.2024/00:15;02.01.2024/23:15;NO1;-1508,121278;-1503,412161;-4,709117;
03.01.2024/00:30;02.01.2024/23:30;NO1;-1508,121278;-1503,412161;-4,709117;
03.01.2024/00:45;02.01.2024/23:45;NO1;-1508,121278;-1503,412161;-4,709117;
03.01.2024/01:00;03.01.2024/00:00;NO1;-1468,935426;-1464,34106;-4,594366;
03.01.2024/01:15;03.01.2024/00:15;NO1;-1468,935426;-1464,34106;-4,594366;
03.01.2024/01:30;03.01.2024/00:30;NO1;-1468,935426;-1464,34106;-4,594366;
03.01.2024/01:45;03.01.2024/00:45;NO1;-1468,935426;-1464,34106;-4,594366;
03.01.2024/02:00;03.01.2024/01:00;NO1;-1446,870811;-1442,353669;-4,517142;
03.01.2024/02:15;03.01.2024/01:15;NO1;-1446,870811;-1442,353669;-4,517142;
03.01.2024/02:30;03.01.2024/01:30;NO1;-1446,870811;-1442,353669;-4,517142;
03.01.2024/02:45;03.01.2024/01:45;NO1;-1446,870811;-1442,353669;-4,517142;
03.01.2024/03:00;03.01.2024/02:00;NO1;-1437,880472;-1433,377845;-4,502627;
03.01.2024/03:15;03.01.2024/02:15;NO1;-1437,880472;-1433,377845;-4,502627;
03.01.2024/03:30;03.01.2024/02:30;NO1;-1437,880472;-1433,377845;-4,502627;
03.01.2024/03:45;03.01.2024/02:45;NO1;-1437,880472;-1433,377845;-4,502627;
03.01.2024/04:00;03.01.2024/03:00;NO1;-1444,673115;-1440,156599;-4,516516;
03.01.2024/04:15;03.01.2024/03:15;NO1;-1444,673115;-1440,156599;-4,516516;
03.01.2024/04:30;03.01.2024/03:30;NO1;-1444,673115;-1440,156599;-4,516516;
03.01.2024/04:45;03.01.2024/03:45;NO1;-1444,673115;-1440,156599;-4,516516;
03.01.2024/05:00;03.01.2024/04:00;NO1;-1481,126749;-1476,502317;-4,624432;
03.01.2024/05:15;03.01.2024/04:15;NO1;-1481,126749;-1476,502317;-4,624432;
03.01.2024/05:30;03.01.2024/04:30;NO1;-1481,126749;-1476,502317;-4,624432;
03.01.2024/05:45;03.01.2024/04:45;NO1;-1481,126749;-1476,502317;-4,624432;
03.01.2024/06:00;03.01.2024/05:00;NO1;-1601,880256;-1596,889282;-4,990974;
03.01.2024/06:15;03.01.2024/05:15;NO1;-1601,880256;-1596,889282;-4,990974;
03.01.2024/06:30;03.01.2024/05:30;NO1;-1601,880256;-1596,889282;-4,990974;
03.01.2024/06:45;03.01.2024/05:45;NO1;-1601,880256;-1596,889282;-4,990974;
03.01.2024/07:00;03.01.2024/06:00;NO1;-1741,019617;-1735,617839;-5,401778;
03.01.2024/07:15;03.01.2024/06:15;NO1;-1741,019617;-1735,617839;-5,401778;
03.01.2024/07:30;03.01.2024/06:30;NO1;-1741,019617;-1735,617839;-5,401778;
03.01.2024/07:45;03.01.2024/06:45;NO1;-1741,019617;-1735,617839;-5,401778;
03.01.2024/08:00;03.01.2024/07:00;NO1;-1779,519813;-1773,990286;-5,529527;
03.01.2024/08:15;03.01.2024/07:15;NO1;-1779,519813;-1773,990286;-5,529527;
03.01.2024/08:30;03.01.2024/07:30;NO1;-1779,519813;-1773,990286;-5,529527;
03.01.2024/08:45;03.01.2024/07:45;NO1;-1779,519813;-1773,990286;-5,529527;
03.01.2024/09:00;03.01.2024/08:00;NO1;-1782,901387;-1777,375833;-5,525554;
03.01.2024/09:15;03.01.2024/08:15;NO1;-1782,901387;-1777,375833;-5,525554;
03.01.2024/09:30;03.01.2024/08:30;NO1;-1782,901387;-1777,375833;-5,525554;
03.01.2024/09:45;03.01.2024/08:45;NO1;-1782,901387;-1777,375833;-5,525554;
03.01.2024/10:00;03.01.2024/09:00;NO1;-1786,880681;-1781,392424;-5,488257;
03.01.2024/10:15;03.01.2024/09:15;NO1;-1786,880681;-1781,392424;-5,488257;
03.01.2024/10:30;03.01.2024/09:30;NO1;-1786,880681;-1781,392424;-5,488257;
03.01.2024/10:45;03.01.2024/09:45;NO1;-1786,880681;-1781,392424;-5,488257;
03.01.2024/11:00;03.01.2024/10:00;NO1;-1795,875794;-1790,363928;-5,511866;
03.01.2024/11:15;03.01.2024/10:15;NO1;-1795,875794;-1790,363928;-5,511866;
03.01.2024/11:30;03.01.2024/10:30;NO1;-1795,875794;-1790,363928;-5,511866;
03.01.2024/11:45;03.01.2024/10:45;NO1;-1795,875794;-1790,363928;-5,511866;
03.01.2024/12:00;03.01.2024/11:00;NO1;-1798,743995;-1793,224009;-5,519986;
03.01.2024/12:15;03.01.2024/11:15;NO1;-1798,743995;-1793,224009;-5,519986;
03.01.2024/12:30;03.01.2024/11:30;NO1;-1798,743995;-1793,224009;-5,519986;
03.01.2024/12:45;03.01.2024/11:45;NO1;-1798,743995;-1793,224009;-5,519986;
03.01.2024/13:00;03.01.2024/12:00;NO1;-1798,572319;-1793,058011;-5,514308;
03.01.2024/13:15;03.01.2024/12:15;NO1;-1798,572319;-1793,058011;-5,514308;
03.01.2024/13:30;03.01.2024/12:30;NO1;-1798,572319;-1793,058011;-5,514308;
03.01.2024/13:45;03.01.2024/12:45;NO1;-1798,572319;-1793,058011;-5,514308;
03.01.2024/14:00;03.01.2024/13:00;NO1;-1801,44788;-1795,919166;-5,528714;
03.01.2024/14:15;03.01.2024/13:15;NO1;-1801,44788;-1795,919166;-5,528714;
03.01.2024/14:30;03.01.2024/13:30;NO1;-1801,44788;-1795,919166;-5,528714;
03.01.2024/14:45;03.01.2024/13:45;NO1;-1801,44788;-1795,919166;-5,528714;
03.01.2024/15:00;03.01.2024/14:00;NO1;-1818,378658;-1812,76401;-5,614648;
03.01.2024/15:15;03.01.2024/14:15;NO1;-1818,378658;-1812,76401;-5,614648;
03.01.2024/15:30;03.01.2024/14:30;NO1;-1818,378658;-1812,76401;-5,614648;
03.01.2024/15:45;03.01.2024/14:45;NO1;-1818,378658;-1812,76401;-5,614648;
03.01.2024/16:00;03.01.2024/15:00;NO1;-1840,633438;-1834,920266;-5,713172;
03.01.2024/16:15;03.01.2024/15:15;NO1;-1840,633438;-1834,920266;-5,713172;
03.01.2024/16:30;03.01.2024/15:30;NO1;-1840,633438;-1834,920266;-5,713172;
03.01.2024/16:45;03.01.2024/15:45;NO1;-1840,633438;-1834,920266;-5,713172;
03.01.2024/17:00;03.01.2024/16:00;NO1;-1834,361263;-1828,642962;-5,718301;
03.01.2024/17:15;03.01.2024/16:15;NO1;-1834,361263;-1828,642962;-5,718301;
03.01.2024/17:30;03.01.2024/16:30;NO1;-1834,361263;-1828,642962;-5,718301;
03.01.2024/17:45;03.01.2024/16:45;NO1;-1834,361263;-1828,642962;-5,718301;
03.01.2024/18:00;03.01.2024/17:00;NO1;-1803,568912;-1797,944224;-5,624688;
03.01.2024/18:15;03.01.2024/17:15;NO1;-1803,568912;-1797,944224;-5,624688;
03.01.2024/18:30;03.01.2024/17:30;NO1;-1803,568912;-1797,944224;-5,624688;
03.01.2024/18:45;03.01.2024/17:45;NO1;-1803,568912;-1797,944224;-5,624688;
03.01.2024/19:00;03.01.2024/18:00;NO1;-1775,266405;-1769,725681;-5,540724;
03.01.2024/19:15;03.01.2024/18:15;NO1;-1775,266405;-1769,725681;-5,540724;
03.01.2024/19:30;03.01.2024/18:30;NO1;-1775,266405;-1769,725681;-5,540724;
03.01.2024/19:45;03.01.2024/18:45;NO1;-1775,266405;-1769,725681;-5,540724;
03.01.2024/20:00;03.01.2024/19:00;NO1;-1743,692951;-1738,225126;-5,467825;
03.01.2024/20:15;03.01.2024/19:15;NO1;-1743,692951;-1738,225126;-5,467825;
03.01.2024/20:30;03.01.2024/19:30;NO1;-1743,692951;-1738,225126;-5,467825;
03.01.2024/20:45;03.01.2024/19:45;NO1;-1743,692951;-1738,225126;-5,467825;
03.01.2024/21:00;03.01.2024/20:00;NO1;-1704,755654;-1699,407716;-5,347938;
